% Created by Marsyas
@relation SACSongs.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute output {Aegoliusharrisiisong,Amaziliaversicolorsong,AmazonaPretreisong,Anthuslutescenssong,Attilarufussong,Automolusleucophthalmussong,Basileuterusleucoblepharussong,Bataracinereasong,Brotogeristiricasong,Campephilusrobustussong,Camptostomaobsoletumsong,Campylorhamphusfalculariussong,Certhiaxiscinnamomeussong,Chiroxiphiacaudatasong,Chlorophanesspizasong,Cichlocolaptesleucophrussong,Clibanornisdendrocolaptoidessong,Cnemotriccusfuscatussong,Colaptescampestrissong,Coloniacolonussong,Cranioleucaobsoletasong,Crypturellusnoctivagussong,Culicivoracaudacutasong,Cyanocoraxcaeruleussong,Drymophilamalurasong,Dysithamnusmentalissong,Emberizoidesypiranganussong,Gnorimopsarchopisong,Hemitriccuskaempferisong,Hemitriccusorbitatussong,Hypoedaleusguttatussong,Lathrotriccuseulerisong,Leucochlorisalbicollissong,Leucopternispolionotussong,Mackenziaenaleachiisong,Malacoptilastriatasong,Mimussaturninussong,Muscipipravetulasong,Myiobiusbarbatussong,Myiodynastesmaculatussong,Myiophobusfasciatussong,Myrmecizasquamosasong,Orthogonyschloricterussong,Philydoratricapillussong,Phleocryptesmelanopssong,Phyllomyiasgriseocapillasong,Phylloscarteskroneisong,Picumnustemminckiisong,Pipriteschlorissong,Pipritespileatasong,Polioptiladumicolasong,Poospizanigrorufasong,Procniasnudicollissong,Pseudoleistesguirahurosong,Pyriglenaleucopterasong,Ramphastosdicolorussong,Ramphocelusbresiliussong,Ramphodonnaeviussong,Saltatorsimilissong,Schiffornisvirescenssong,Scytalopusiraiensissong,Sittasomusgriseicapillussong,Streptoprocnebiscutatasong,Stymphalornisacutirostrissong,Synallaxisspixisong,Tangaradesmarestisong,Thamnophilusruficapillussong,Theristicuscaudatussong,Thraupispalmarumsong,Thryothoruslongirostrissong,Trichothraupismelanopssong,Trogonsurrucurasong,Vanelluschilensissong,Xenopsminutussong,Xiphorhynchusfuscussong}


@data
0.022538,0.410628,0.084994,-70.894519,1.537605,-0.578560,2.158191,-0.010144,1.347065,0.274962,1.299821,0.258813,0.674164,0.642026,0.319894,0.657113,0.016510,0.408689,0.032957,2.220987,0.710006,0.551448,0.559592,0.534499,0.554971,0.540884,0.525574,0.502981,0.507955,0.470066,0.475992,0.443046,0.014374,0.116693,0.009114,7.942722,0.561849,0.270347,0.317590,0.121008,0.211105,0.152271,0.215789,0.158598,0.148269,0.129923,0.093836,0.136458,0.014220,0.089076,0.014318,5.922771,0.315804,0.115263,0.117496,0.084948,0.092176,0.087797,0.083943,0.090029,0.086603,0.062748,0.073450,0.063949,Camptostomaobsoletumsong
0.122853,0.238625,0.079273,-84.259284,2.081508,-0.078213,0.439370,0.352123,0.945299,0.415597,0.701903,0.662141,0.380113,0.941320,0.388539,0.654225,0.044313,0.073741,0.026521,3.713959,1.173251,0.827604,0.834355,0.746176,0.753951,0.702136,0.663784,0.641287,0.662026,0.618138,0.592291,0.547525,0.028756,0.050917,0.008268,9.919476,1.016564,0.595793,0.711978,0.642987,0.624881,0.530089,0.277436,0.289424,0.415374,0.546822,0.418107,0.246736,0.014928,0.029580,0.011786,6.402646,0.309685,0.182267,0.178782,0.190819,0.245731,0.203296,0.207213,0.213552,0.186025,0.215499,0.153955,0.114736,Camptostomaobsoletumsong
0.144971,0.190284,0.083631,-84.565368,-7.257215,-3.630743,2.157232,-0.268429,1.627908,0.463901,1.289635,0.559245,0.793837,0.683415,0.938834,0.406307,0.009904,0.018485,0.042856,3.407085,1.066755,0.891675,0.694848,0.580143,0.494968,0.481730,0.497168,0.482878,0.524866,0.436153,0.453887,0.445939,0.016280,0.022078,0.017827,9.064164,1.233205,1.069001,0.538270,0.578354,0.448365,0.357021,0.310960,0.376560,0.538782,0.314060,0.172547,0.277532,0.013593,0.024640,0.030357,8.276533,0.595987,0.406995,0.173860,0.165275,0.112867,0.104100,0.111110,0.096585,0.162754,0.084421,0.067699,0.094290,Camptostomaobsoletumsong
0.253375,0.511091,0.049772,-48.333307,1.593144,0.317093,0.570995,0.083754,0.572114,0.297009,0.265875,0.389288,0.290604,0.254564,0.330989,0.253307,0.028927,0.069904,0.029535,4.514469,0.684781,0.411761,0.400847,0.368580,0.373886,0.371083,0.378131,0.364857,0.363373,0.309249,0.303648,0.278010,0.206033,0.405011,0.040367,39.576911,2.071237,0.590001,0.619839,0.539155,0.605326,0.288050,0.294160,0.375262,0.291071,0.267563,0.282541,0.221141,0.049783,0.106438,0.047579,11.635999,0.882826,0.416899,0.356610,0.320272,0.323102,0.324925,0.335852,0.329138,0.315756,0.264679,0.248697,0.227944,Camptostomaobsoletumsong
0.459021,0.918313,0.011450,-7.590918,0.280207,0.063597,0.130944,0.036250,0.120166,0.063036,0.040669,0.097297,0.009466,0.072462,0.070452,0.025127,0.013062,0.022565,0.016575,2.889163,0.136747,0.076974,0.083033,0.064766,0.086014,0.063837,0.056712,0.065413,0.048810,0.061574,0.064974,0.054016,0.112269,0.224275,0.029977,21.558059,0.804668,0.179195,0.381390,0.101494,0.352318,0.179209,0.118918,0.285153,0.036756,0.210484,0.200412,0.070899,0.037276,0.068081,0.052039,9.844121,0.381241,0.203473,0.219092,0.172017,0.232060,0.168141,0.150458,0.173473,0.132752,0.161294,0.170565,0.140425,Camptostomaobsoletumsong
0.126054,0.170650,0.086425,-81.224411,1.780797,-1.164547,3.061768,-1.694269,1.806825,-0.676431,1.592336,-0.689627,1.409564,-0.184168,0.998472,0.169739,0.031120,0.029000,0.037347,3.165522,1.345237,1.046924,0.908501,0.869501,0.854755,0.839802,0.868946,0.852745,0.815944,0.708572,0.632509,0.595099,0.024262,0.029012,0.012314,9.023429,1.220282,0.874614,0.964090,0.394583,0.679134,0.759060,0.586053,0.506443,0.345528,0.305987,0.251237,0.249964,0.013245,0.016619,0.017840,6.866273,0.389794,0.288066,0.223551,0.208514,0.190028,0.242696,0.237289,0.244508,0.207740,0.171813,0.121326,0.098764,Camptostomaobsoletumsong
0.036395,0.379232,0.085332,-67.741064,1.598253,-0.418837,1.439435,0.340744,1.330830,0.340510,1.021536,0.388529,0.992673,0.117135,0.666950,0.267774,0.020283,0.369771,0.040632,3.532584,0.651235,0.533005,0.551499,0.529803,0.559763,0.543275,0.542317,0.497580,0.512031,0.494265,0.456346,0.435628,0.074621,0.173088,0.013781,12.888878,0.485181,0.384762,0.348791,0.155657,0.372469,0.254412,0.263532,0.254132,0.332710,0.237134,0.178892,0.150752,0.035020,0.110178,0.029673,8.517038,0.222533,0.104279,0.118274,0.103403,0.135914,0.098667,0.125495,0.114890,0.101099,0.134996,0.075118,0.087214,Camptostomaobsoletumsong
0.018104,0.897530,0.088283,-75.656264,5.186086,0.569818,0.806303,0.575196,0.917764,0.460245,0.626897,0.523530,0.490068,0.648705,0.451287,0.546217,0.014934,0.257373,0.043715,3.235064,0.638014,0.560386,0.529251,0.538827,0.520341,0.515601,0.500407,0.489344,0.496442,0.477994,0.457125,0.452484,0.067666,0.077378,0.009932,7.518388,0.891230,0.258438,0.170613,0.332372,0.318534,0.263186,0.184987,0.133823,0.241847,0.289396,0.274631,0.165634,0.031825,0.102961,0.024002,8.848903,0.330830,0.114448,0.076817,0.075297,0.087929,0.105122,0.078459,0.052350,0.076061,0.096396,0.087903,0.075477,Camptostomaobsoletumsong
0.077565,0.149454,0.079313,-76.061120,1.805047,-1.617525,1.537142,-0.665663,0.558617,-0.464504,0.211100,0.391667,0.945519,1.359040,0.852811,0.876042,0.036352,0.101002,0.028028,2.936945,0.878747,0.852147,0.783244,0.686572,0.703983,0.676952,0.577237,0.610077,0.576494,0.564893,0.491997,0.447178,0.027458,0.030161,0.007650,8.724913,0.865183,0.530665,0.642187,0.718474,0.456579,0.290626,0.302557,0.424774,0.327892,0.301115,0.212225,0.189987,0.007459,0.082433,0.017165,6.191071,0.330475,0.290473,0.223312,0.175942,0.187305,0.143433,0.107764,0.138858,0.101239,0.092990,0.069428,0.050675,Camptostomaobsoletumsong
0.396856,0.757373,0.030907,-25.221345,-2.048836,0.482271,0.393536,-0.064190,0.703043,-0.004819,0.356203,0.235546,0.188264,0.399921,0.149068,0.253573,0.014390,0.022302,0.019350,2.593477,0.485494,0.251429,0.207785,0.199818,0.183550,0.189795,0.184417,0.170663,0.188432,0.160733,0.174059,0.157500,0.151622,0.356973,0.044699,36.699002,3.189772,0.868346,0.591760,0.340381,1.071237,0.237062,0.586439,0.361565,0.379221,0.613454,0.250278,0.385966,0.031102,0.060539,0.034798,8.516659,0.968879,0.381436,0.307351,0.292329,0.273592,0.279957,0.271105,0.247387,0.277274,0.232742,0.252507,0.227676,Camptostomaobsoletumsong
0.193697,0.263099,0.080570,-86.689576,-6.823615,-1.723190,0.679049,0.256226,0.184327,0.116669,1.294938,0.771891,0.957976,0.745706,0.845020,1.006840,0.019124,0.036851,0.042549,3.819737,0.917039,0.896229,0.780993,0.661215,0.782521,0.696859,0.636211,0.590333,0.655850,0.555878,0.564992,0.513768,0.036935,0.091107,0.013286,9.311497,0.961948,0.834881,0.571564,0.380518,0.721636,0.461994,0.368383,0.264407,0.290008,0.297572,0.441347,0.313327,0.021233,0.055394,0.030589,8.361045,0.497385,0.388746,0.269542,0.147725,0.317679,0.274369,0.181944,0.210634,0.208965,0.160240,0.151163,0.107931,Camptostomaobsoletumsong
0.024240,0.488536,0.077129,-70.599374,2.628398,0.493464,1.082689,0.855380,1.678159,0.934315,0.887111,0.511769,0.646799,0.650421,0.644627,0.519101,0.019612,0.442862,0.024209,1.159721,0.847478,0.595392,0.585509,0.559021,0.570592,0.554523,0.539499,0.536882,0.532035,0.505844,0.481769,0.468894,0.019455,0.103092,0.006292,1.923075,1.277163,0.507034,0.238099,0.240441,0.293057,0.231632,0.121134,0.208452,0.248779,0.195714,0.141446,0.164365,0.012371,0.046659,0.006964,1.222504,0.804082,0.176327,0.128363,0.099333,0.116224,0.122065,0.097160,0.113979,0.118892,0.093244,0.072874,0.068753,Camptostomaobsoletumsong
0.059957,0.100658,0.081480,-78.257412,2.805659,0.029986,2.218440,0.178974,0.044001,1.252088,0.647094,0.516707,0.952909,0.779541,0.579263,0.369398,0.029835,0.050433,0.037555,3.497644,1.345749,0.778985,1.035033,0.801904,0.765671,0.778837,0.768478,0.747513,0.709244,0.642927,0.559792,0.505403,0.026831,0.024650,0.010644,8.863544,1.258134,0.657151,0.949023,0.692361,0.503571,0.430670,0.746245,0.677394,0.301028,0.464449,0.271502,0.245047,0.013831,0.045779,0.019614,6.548552,0.722738,0.307381,0.382537,0.278740,0.192871,0.302128,0.258106,0.291202,0.207268,0.163632,0.105025,0.086996,Camptostomaobsoletumsong
0.165258,0.199458,0.076019,-104.166364,-6.056687,-0.926450,5.608075,-1.885993,1.528597,0.152032,2.600006,-1.263073,1.455842,1.395270,0.724229,0.117820,0.017861,0.014146,0.032060,3.677125,0.877981,0.519720,0.699530,0.507373,0.489184,0.462655,0.535822,0.570156,0.566228,0.482417,0.473521,0.431794,0.018462,0.022643,0.008449,12.097510,0.800134,0.399854,0.796722,0.378929,0.474386,0.294956,0.399021,0.542269,0.534795,0.326802,0.329654,0.195116,0.013902,0.027933,0.022855,8.640597,0.475881,0.124055,0.440461,0.114292,0.134361,0.089101,0.177079,0.197494,0.192291,0.092638,0.098474,0.070000,Camptostomaobsoletumsong
0.011549,0.669144,0.104800,-58.479363,3.492134,1.098056,1.007185,0.263393,0.955224,0.308198,0.756724,0.787153,0.356842,0.938426,0.491489,0.851516,0.009905,0.399543,0.065316,2.101703,0.738731,0.610780,0.609606,0.595252,0.628428,0.586110,0.561940,0.590315,0.522105,0.529470,0.520769,0.511684,0.004826,0.184810,0.018255,7.395503,0.909089,0.488854,0.416607,0.545846,0.345052,0.338765,0.243932,0.231229,0.232378,0.284669,0.178850,0.211926,0.007428,0.100781,0.019702,5.012808,0.149221,0.090941,0.076458,0.083526,0.098383,0.107742,0.086761,0.084399,0.075663,0.083277,0.090957,0.065425,Camptostomaobsoletumsong
0.432416,0.846414,0.017422,-13.198236,0.377691,-0.166246,0.367020,-0.278737,0.351251,-0.175631,0.227252,-0.009191,0.127711,0.032126,0.097875,0.088378,0.013083,0.020218,0.014838,2.724195,0.210286,0.136691,0.153716,0.151659,0.137555,0.125216,0.126053,0.106382,0.109377,0.101131,0.106540,0.104269,0.133852,0.302123,0.033967,26.613536,0.772515,0.336848,0.765400,0.616944,0.755115,0.399979,0.464482,0.084133,0.260025,0.079487,0.198635,0.195076,0.033041,0.064810,0.036272,8.908607,0.422966,0.265969,0.297879,0.294627,0.266996,0.241262,0.242927,0.212562,0.211134,0.199376,0.207933,0.203156,Camptostomaobsoletumsong
0.273037,0.570072,0.048276,-39.483501,0.635541,0.909356,0.638448,0.480701,0.455694,0.327182,0.251343,0.179725,0.283120,0.166887,0.269447,0.290031,0.026330,0.039492,0.025641,3.361928,0.581301,0.387537,0.364207,0.357396,0.398992,0.424321,0.370794,0.326022,0.347753,0.324063,0.302204,0.279052,0.192716,0.365286,0.040929,34.072535,0.901883,0.822104,0.609670,0.464546,0.519794,0.377274,0.277335,0.255924,0.340094,0.345269,0.326375,0.291826,0.034628,0.063418,0.033749,8.458132,0.610478,0.336150,0.312595,0.310375,0.358732,0.410018,0.333288,0.302565,0.326622,0.300951,0.273749,0.248422,Camptostomaobsoletumsong
0.390901,0.740813,0.035590,-27.069462,-2.962704,-0.773259,1.826251,-0.227691,0.422474,-0.337411,0.834189,-0.142809,0.501497,-0.040122,0.468590,0.020772,0.014746,0.029686,0.033494,3.942666,0.780003,0.348243,0.332113,0.232077,0.186243,0.178015,0.213541,0.152320,0.208161,0.178641,0.190430,0.131724,0.152647,0.363036,0.049841,37.506429,4.157586,1.108860,2.560333,0.447041,0.618543,0.491561,1.168210,0.215724,0.701909,0.107850,0.663344,0.102544,0.036721,0.085833,0.049642,10.701967,1.200777,0.478184,0.632044,0.320197,0.252901,0.244678,0.337656,0.205427,0.296640,0.242760,0.266375,0.182220,Camptostomaobsoletumsong
0.362312,0.671973,0.044111,-34.168879,-2.504021,-1.233104,-0.062951,0.480792,0.524671,0.172404,0.421527,0.267007,0.377752,0.364189,0.211314,0.287161,0.019503,0.033699,0.033923,3.853378,0.448730,0.429154,0.308915,0.317575,0.332899,0.334967,0.306102,0.290377,0.289311,0.267253,0.257565,0.262067,0.153618,0.367010,0.049346,37.619852,2.898457,1.468628,0.345110,0.625740,0.729060,0.404536,0.543841,0.412706,0.534280,0.543399,0.386760,0.407230,0.036142,0.078680,0.045796,11.037677,0.555339,0.499642,0.356850,0.348044,0.366835,0.383377,0.343340,0.328022,0.319058,0.303703,0.295960,0.296026,Camptostomaobsoletumsong
0.437696,0.858819,0.017257,-14.101015,0.488837,0.204081,0.257268,-0.015426,0.307308,0.141770,0.021616,0.204299,0.008626,0.083134,0.129255,0.031026,0.022097,0.027864,0.018316,3.099115,0.348937,0.132291,0.154356,0.189361,0.179275,0.140042,0.138243,0.143325,0.132191,0.119570,0.114534,0.095801,0.130452,0.291622,0.034979,30.128823,1.032452,0.449112,0.599587,0.235666,0.693436,0.316475,0.110993,0.480187,0.117424,0.191843,0.296930,0.083274,0.046214,0.072302,0.050297,9.984305,0.703825,0.268070,0.324904,0.397542,0.369850,0.291033,0.293196,0.305067,0.284844,0.261476,0.243068,0.198353,Camptostomaobsoletumsong
0.010118,0.882297,0.094064,-80.275142,2.265755,1.939641,1.858850,-0.082631,1.356830,0.088271,1.030209,0.352274,0.653274,0.782730,0.312044,0.803865,0.013942,0.170239,0.046255,4.250203,1.293348,0.829357,0.846238,0.663806,0.677026,0.686708,0.633603,0.600332,0.560238,0.534977,0.494321,0.463015,0.016260,0.184556,0.010848,9.874272,2.015269,0.656136,0.451287,0.356850,0.404240,0.370329,0.432642,0.360103,0.331442,0.228069,0.205947,0.191237,0.018045,0.159930,0.014177,6.491823,0.492175,0.237263,0.256917,0.159413,0.248022,0.300863,0.240771,0.249520,0.186927,0.140038,0.142775,0.106627,Camptostomaobsoletumsong
0.011590,0.779490,0.071586,-84.831625,2.801745,-0.558137,0.688954,1.027482,1.168681,0.122890,0.276214,0.411045,0.627321,0.498045,0.497352,0.299062,0.007411,0.304400,0.023848,2.916494,0.818308,0.861331,0.558419,0.567907,0.593333,0.520184,0.531704,0.491126,0.483293,0.473848,0.480152,0.425067,0.006065,0.203900,0.007296,9.626036,0.712749,0.317178,0.171094,0.226103,0.338348,0.245820,0.244524,0.203007,0.206026,0.196393,0.194399,0.185429,0.006647,0.135212,0.011855,6.740427,0.259309,0.104800,0.084950,0.093827,0.081236,0.097403,0.082148,0.102026,0.086859,0.080672,0.080917,0.075399,Camptostomaobsoletumsong
0.313691,0.570663,0.049806,-38.817958,1.953343,0.216961,0.959061,-0.183430,0.643122,-0.080574,0.510809,0.133504,0.335698,0.251438,0.341279,0.250280,0.057916,0.067769,0.023011,3.727786,1.077297,0.407173,0.371147,0.404391,0.436502,0.424326,0.467646,0.479235,0.418448,0.323717,0.314405,0.299290,0.162492,0.361429,0.041466,33.040749,1.914146,0.315656,0.860485,0.335446,0.608838,0.212084,0.481112,0.246593,0.357541,0.251783,0.322514,0.244677,0.053966,0.071290,0.032708,7.932256,0.943407,0.353805,0.312424,0.355892,0.377973,0.377116,0.412647,0.438674,0.376315,0.283288,0.263576,0.253072,Camptostomaobsoletumsong
0.413538,0.818025,0.036087,-39.365896,-0.064096,0.552879,0.468158,0.161991,0.343178,0.176677,0.403135,0.155129,0.223162,0.320157,0.128998,0.352723,0.031433,0.060647,0.020360,4.690559,0.604512,0.347286,0.300800,0.378186,0.379103,0.350902,0.375129,0.361334,0.344340,0.306181,0.286592,0.243611,0.118727,0.272014,0.040468,45.054922,1.757744,0.788784,0.630534,0.292611,0.482224,0.597047,0.652189,0.324811,0.372294,0.476024,0.295265,0.451235,0.046110,0.098813,0.036488,12.600022,0.865723,0.411529,0.341616,0.457785,0.478264,0.446640,0.500264,0.478893,0.438550,0.367684,0.333327,0.277288,Camptostomaobsoletumsong
0.172268,0.347025,0.060839,-62.953366,2.486311,1.612319,0.485498,0.122565,1.188431,-0.146832,0.696182,-0.019485,0.553019,0.114759,0.508419,0.331733,0.027143,0.059415,0.030577,3.653439,0.735783,0.544039,0.530690,0.527359,0.544919,0.526163,0.582065,0.531763,0.523646,0.455255,0.439714,0.433770,0.171804,0.335708,0.031103,33.599178,1.732035,1.282552,0.439438,0.250667,0.741589,0.331463,0.439255,0.375200,0.378004,0.230108,0.341327,0.261355,0.039570,0.083898,0.046206,9.411346,0.530829,0.307136,0.288233,0.287185,0.306531,0.341008,0.382396,0.346170,0.282349,0.241716,0.237642,0.228646,Camptostomaobsoletumsong
0.252042,0.492344,0.050389,-41.862669,2.780696,-0.593539,1.216780,-0.900269,1.118663,-0.737325,0.771798,-0.378944,0.623755,-0.218813,0.579970,0.013738,0.020033,0.035429,0.029017,3.210946,0.674885,0.470672,0.459966,0.438880,0.410850,0.380995,0.388994,0.360700,0.364902,0.341219,0.328064,0.281595,0.209511,0.425402,0.042649,35.757412,2.610773,0.727926,1.058812,0.809252,0.976179,0.653049,0.686815,0.380709,0.554358,0.246729,0.521329,0.136329,0.036848,0.069565,0.036069,8.842446,0.746518,0.433655,0.427796,0.393076,0.355147,0.325020,0.341700,0.322572,0.318386,0.300611,0.281468,0.244007,Camptostomaobsoletumsong
